timestamp,site_id,building_id,asset_id,temperature,humidity,pressure,vibration,power_consumption,occupancy_count,operating_mode,fault_flag,fault_type
2026-06-16 18:57:00,SITE_A,BLDG_003,AST_0021,26.14,42.89,101.16,3.328,9.152,73,Cooling,0,
2026-06-16 20:04:00,SITE_A,BLDG_003,AST_0021,25.35,41.85,101.96,3.293,3.336,10,Idle,0,
2026-06-16 21:00:00,SITE_A,BLDG_003,AST_0021,25.56,38.85,101.73,2.888,2.718,11,Idle,0,
2026-06-16 21:57:00,SITE_A,BLDG_003,AST_0021,26.72,35.94,101.63,2.963,3.008,6,Idle,0,
2026-06-16 22:59:00,SITE_A,BLDG_003,AST_0021,25.87,40.51,101.05,3.065,2.985,22,Idle,0,
2026-06-17 00:02:00,SITE_A,BLDG_003,AST_0021,26.85,34.33,101.04,2.669,3.421,17,Idle,0,
2026-06-17 01:00:00,SITE_A,BLDG_003,AST_0021,26.88,31.08,101.7,2.683,2.841,26,Idle,0,
2026-06-17 01:58:00,SITE_A,BLDG_003,AST_0021,25.52,37.11,101.04,3.088,4.159,30,Idle,0,
2026-06-17 02:58:00,SITE_A,BLDG_003,AST_0021,25.2,42.03,101.32,2.871,3.876,26,Idle,0,
2026-06-17 04:01:00,SITE_A,BLDG_003,AST_0021,24.4,41.35,100.64,2.99,2.694,31,Idle,0,
2026-06-17 05:03:00,SITE_A,BLDG_003,AST_0021,24.0,42.89,101.05,2.934,3.488,27,Idle,0,
2026-06-17 06:04:00,SITE_A,BLDG_003,AST_0021,25.88,40.99,100.59,2.401,3.257,31,Idle,0,
2026-06-17 07:03:00,SITE_A,BLDG_003,AST_0021,24.5,47.39,100.82,2.498,3.447,34,Idle,0,
2026-06-17 08:03:00,SITE_A,BLDG_003,AST_0021,24.2,53.26,100.58,2.932,9.757,85,Cooling,0,
2026-06-17 08:56:00,SITE_A,BLDG_003,AST_0021,24.26,49.92,100.94,3.361,9.523,91,Heating,0,
2026-06-17 10:02:00,SITE_A,BLDG_003,AST_0021,24.4,47.79,101.44,3.115,9.378,87,Cooling,0,
2026-06-17 10:58:00,SITE_A,BLDG_003,AST_0021,24.44,53.29,100.9,3.05,9.571,87,Cooling,0,
2026-06-17 11:57:00,SITE_A,BLDG_003,AST_0021,25.65,57.47,101.75,3.318,9.65,83,Cooling,0,
2026-06-17 12:59:00,SITE_A,BLDG_003,AST_0021,26.02,50.68,101.05,2.843,9.723,76,Heating,0,
2026-06-17 13:57:00,SITE_A,BLDG_003,AST_0021,24.76,52.66,101.65,3.319,9.156,81,Cooling,0,
2026-06-17 15:02:00,SITE_A,BLDG_003,AST_0021,25.71,47.31,101.17,2.912,9.538,74,Cooling,0,
2026-06-17 15:57:00,SITE_A,BLDG_003,AST_0021,26.46,49.4,101.29,2.836,9.595,72,Cooling,0,
2026-06-17 17:00:00,SITE_A,BLDG_003,AST_0021,26.18,48.75,101.0,3.33,9.405,74,Cooling,0,
2026-06-17 17:57:00,SITE_A,BLDG_003,AST_0021,25.96,41.86,101.31,3.034,9.567,74,Cooling,0,
2026-06-17 18:56:00,SITE_A,BLDG_003,AST_0021,26.25,40.04,101.25,3.051,9.457,76,Cooling,0,
2026-06-17 20:00:00,SITE_A,BLDG_003,AST_0021,27.2,39.63,101.44,3.244,3.513,16,Idle,0,
2026-06-17 21:04:00,SITE_A,BLDG_003,AST_0021,26.59,37.26,101.76,2.807,3.071,15,Idle,0,
2026-06-17 21:56:00,SITE_A,BLDG_003,AST_0021,26.45,35.85,101.52,2.889,3.211,12,Idle,0,
2026-06-17 23:04:00,SITE_A,BLDG_003,AST_0021,27.56,34.9,101.58,2.899,2.864,14,Idle,0,
2026-06-18 00:01:00,SITE_A,BLDG_003,AST_0021,26.46,38.49,101.12,3.05,3.252,17,Idle,0,
2026-06-18 00:58:00,SITE_A,BLDG_003,AST_0021,25.24,35.07,101.23,2.761,3.059,23,Idle,0,
2026-06-18 02:00:00,SITE_A,BLDG_003,AST_0021,25.68,38.81,101.55,2.92,3.264,20,Idle,0,
2026-06-18 03:00:00,SITE_A,BLDG_003,AST_0021,26.75,39.84,101.48,2.764,2.745,27,Idle,0,
2026-06-18 03:57:00,SITE_A,BLDG_003,AST_0021,25.37,42.8,101.78,2.866,3.325,28,Idle,0,
2026-06-18 05:02:00,SITE_A,BLDG_003,AST_0021,25.05,42.61,101.54,2.923,3.628,29,Idle,0,
2026-06-18 05:56:00,SITE_A,BLDG_003,AST_0021,25.61,43.96,102.17,2.964,3.222,28,Idle,0,
2026-06-18 07:04:00,SITE_A,BLDG_003,AST_0021,26.26,47.42,101.82,3.032,3.506,24,Idle,0,
2026-06-18 07:59:00,SITE_A,BLDG_003,AST_0021,24.72,47.55,101.83,3.1,9.51,84,Cooling,0,
2026-06-18 08:57:00,SITE_A,BLDG_003,AST_0021,24.67,51.84,101.18,3.08,9.316,82,Cooling,0,
2026-06-18 10:00:00,SITE_A,BLDG_003,AST_0021,24.48,51.3,101.21,3.156,8.833,90,Cooling,0,
2026-06-18 10:59:00,SITE_A,BLDG_003,AST_0021,24.9,52.8,102.15,2.512,9.194,83,Cooling,0,
2026-06-18 11:57:00,SITE_A,BLDG_003,AST_0021,24.58,56.4,100.56,2.75,9.38,80,Cooling,0,
2026-06-18 13:00:00,SITE_A,BLDG_003,AST_0021,25.83,49.98,100.43,2.423,9.508,75,Cooling,0,
2026-06-18 14:03:00,SITE_A,BLDG_003,AST_0021,25.6,49.55,101.5,3.242,9.857,71,Heating,0,
2026-06-18 14:59:00,SITE_A,BLDG_003,AST_0021,25.46,52.27,101.91,3.116,9.744,73,Cooling,0,
2026-06-18 16:01:00,SITE_A,BLDG_003,AST_0021,26.41,44.37,100.66,3.211,9.284,67,Cooling,0,
2026-06-18 16:58:00,SITE_A,BLDG_003,AST_0021,25.36,51.76,100.51,2.971,8.859,74,Heating,0,
2026-06-18 18:01:00,SITE_A,BLDG_003,AST_0021,27.04,41.81,102.05,3.13,9.647,70,Heating,0,
2026-06-18 19:02:00,SITE_A,BLDG_003,AST_0021,26.78,36.23,101.04,2.974,9.28,70,Cooling,0,
2026-06-18 19:58:00,SITE_A,BLDG_003,AST_0021,26.78,41.31,101.17,3.024,2.91,16,Idle,0,
2026-06-18 20:57:00,SITE_A,BLDG_003,AST_0021,26.35,42.02,101.23,3.507,2.954,20,Idle,0,
2026-06-18 22:01:00,SITE_A,BLDG_003,AST_0021,26.37,35.48,101.25,2.676,2.916,15,Idle,0,
2026-06-18 23:04:00,SITE_A,BLDG_003,AST_0021,27.37,38.58,101.05,3.239,3.572,17,Idle,0,
2026-06-18 23:58:00,SITE_A,BLDG_003,AST_0021,26.04,37.41,101.31,3.013,3.075,19,Idle,0,
2026-06-19 01:04:00,SITE_A,BLDG_003,AST_0021,26.15,40.18,101.57,3.046,3.539,26,Idle,0,
2026-06-19 01:59:00,SITE_A,BLDG_003,AST_0021,27.24,40.06,101.28,2.561,3.394,26,Idle,0,
2026-06-19 03:03:00,SITE_A,BLDG_003,AST_0021,26.27,43.48,101.59,2.561,3.405,19,Idle,0,
2026-06-19 03:57:00,SITE_A,BLDG_003,AST_0021,26.21,43.28,100.54,2.871,3.437,34,Idle,0,
2026-06-19 05:03:00,SITE_A,BLDG_003,AST_0021,26.7,36.11,101.98,2.822,3.726,29,Idle,0,
2026-06-19 06:02:00,SITE_A,BLDG_003,AST_0021,26.27,45.56,100.45,3.332,3.43,33,Idle,0,
2026-06-19 07:00:00,SITE_A,BLDG_003,AST_0021,25.27,44.98,101.19,3.166,2.988,33,Idle,0,
2026-06-19 07:57:00,SITE_A,BLDG_003,AST_0021,24.42,48.86,101.35,2.618,8.911,91,Cooling,0,
2026-06-19 09:04:00,SITE_A,BLDG_003,AST_0021,25.18,58.42,100.39,2.534,9.386,92,Cooling,0,
2026-06-19 10:01:00,SITE_A,BLDG_003,AST_0021,25.98,49.79,101.26,2.898,9.082,85,Heating,0,
2026-06-19 11:01:00,SITE_A,BLDG_003,AST_0021,24.09,55.04,101.44,3.281,9.161,78,Heating,0,
2026-06-19 12:00:00,SITE_A,BLDG_003,AST_0021,25.4,53.74,101.48,3.496,8.915,78,Cooling,0,
2026-06-19 12:57:00,SITE_A,BLDG_003,AST_0021,25.21,53.55,101.48,3.338,9.566,82,Cooling,0,
2026-06-19 13:57:00,SITE_A,BLDG_003,AST_0021,25.98,51.76,102.12,3.383,9.266,72,Heating,0,
2026-06-19 14:59:00,SITE_A,BLDG_003,AST_0021,26.35,48.82,102.06,2.518,9.975,78,Cooling,0,
2026-06-19 16:00:00,SITE_A,BLDG_003,AST_0021,27.75,51.1,101.5,2.829,8.925,74,Cooling,0,
2026-06-19 16:58:00,SITE_A,BLDG_003,AST_0021,26.07,54.49,101.53,2.859,8.834,79,Cooling,0,
2026-06-19 18:04:00,SITE_A,BLDG_003,AST_0021,26.33,43.83,101.17,3.05,9.642,79,Cooling,0,
2026-06-19 18:56:00,SITE_A,BLDG_003,AST_0021,26.82,40.22,101.4,2.457,9.769,76,Cooling,0,
2026-06-19 20:00:00,SITE_A,BLDG_003,AST_0021,25.7,41.94,101.14,2.996,3.078,8,Idle,0,
2026-06-19 20:57:00,SITE_A,BLDG_003,AST_0021,28.13,42.28,101.8,2.828,2.991,13,Idle,0,
2026-06-19 21:58:00,SITE_A,BLDG_003,AST_0021,26.8,35.47,101.98,2.821,3.286,14,Idle,0,
2026-06-19 23:02:00,SITE_A,BLDG_003,AST_0021,28.87,34.03,101.63,2.912,3.09,21,Idle,0,
2026-06-20 00:03:00,SITE_A,BLDG_003,AST_0021,27.21,30.65,101.01,3.296,2.823,21,Idle,0,
2026-06-20 00:57:00,SITE_A,BLDG_003,AST_0021,27.79,38.6,101.66,2.97,3.203,22,Idle,0,
2026-06-20 01:58:00,SITE_A,BLDG_003,AST_0021,27.46,33.85,101.67,3.369,3.605,30,Idle,0,
2026-06-20 03:03:00,SITE_A,BLDG_003,AST_0021,26.82,44.95,101.37,3.167,3.341,32,Idle,0,
2026-06-20 04:01:00,SITE_A,BLDG_003,AST_0021,26.25,38.88,101.62,3.185,3.407,26,Idle,0,
2026-06-20 04:58:00,SITE_A,BLDG_003,AST_0021,25.41,43.73,100.89,3.367,3.163,37,Idle,0,
2026-06-20 05:59:00,SITE_A,BLDG_003,AST_0021,25.49,44.42,102.2,3.407,3.512,30,Idle,0,
2026-06-20 06:56:00,SITE_A,BLDG_003,AST_0021,24.76,39.54,101.78,3.01,3.385,24,Idle,0,
2026-06-20 08:04:00,SITE_A,BLDG_003,AST_0021,25.59,43.33,100.72,3.608,2.686,30,Idle,0,
2026-06-20 09:01:00,SITE_A,BLDG_003,AST_0021,25.83,51.25,101.36,3.409,3.533,29,Idle,0,
2026-06-20 09:57:00,SITE_A,BLDG_003,AST_0021,26.06,47.48,101.04,3.552,4.048,37,Idle,0,
2026-06-20 10:57:00,SITE_A,BLDG_003,AST_0021,26.51,44.14,101.01,3.393,3.186,23,Idle,0,
2026-06-20 11:58:00,SITE_A,BLDG_003,AST_0021,26.32,49.37,101.04,3.719,3.319,12,Idle,0,
2026-06-20 13:02:00,SITE_A,BLDG_003,AST_0021,26.34,56.74,101.5,3.587,3.041,17,Idle,0,
2026-06-20 14:03:00,SITE_A,BLDG_003,AST_0021,26.13,55.03,101.35,3.734,2.482,19,Idle,0,
2026-06-20 15:04:00,SITE_A,BLDG_003,AST_0021,25.71,51.28,100.73,2.48,3.048,13,Idle,0,
2026-06-20 16:01:00,SITE_A,BLDG_003,AST_0021,26.28,52.71,101.45,2.618,3.505,11,Idle,0,
2026-06-20 16:56:00,SITE_A,BLDG_003,AST_0021,26.44,,101.68,3.382,2.941,12,Idle,0,
2026-06-20 18:03:00,SITE_A,BLDG_003,AST_0021,27.26,39.55,101.62,3.184,3.007,5,Idle,0,
2026-06-20 18:56:00,SITE_A,BLDG_003,AST_0021,26.98,42.76,101.29,3.162,3.1,3,Idle,0,
2026-06-20 20:00:00,SITE_A,BLDG_003,AST_0021,26.13,41.93,102.1,2.84,4.032,17,Idle,0,
2026-06-20 20:58:00,SITE_A,BLDG_003,AST_0021,27.11,43.94,101.65,2.56,2.716,14,Idle,0,
2026-06-20 21:57:00,SITE_A,BLDG_003,AST_0021,26.52,44.01,100.74,2.4,3.254,13,Idle,0,
2026-06-20 22:56:00,SITE_A,BLDG_003,AST_0021,27.3,39.57,101.66,3.129,3.517,16,Idle,0,
2026-06-21 00:02:00,SITE_A,BLDG_003,AST_0021,26.63,37.13,100.53,2.691,3.169,22,Idle,0,
2026-06-21 00:56:00,SITE_A,BLDG_003,AST_0021,27.42,35.05,101.62,3.119,3.584,19,Idle,0,
2026-06-21 02:04:00,SITE_A,BLDG_003,AST_0021,26.93,42.18,101.06,3.305,3.106,20,Idle,0,
2026-06-21 03:00:00,SITE_A,BLDG_003,AST_0021,25.27,41.28,101.34,,2.753,34,Idle,0,
2026-06-21 04:02:00,SITE_A,BLDG_003,AST_0021,26.15,42.61,101.24,3.033,3.627,30,Idle,0,
2026-06-21 05:02:00,SITE_A,BLDG_003,AST_0021,25.86,43.73,101.43,2.972,3.443,34,Idle,0,
2026-06-21 05:58:00,SITE_A,BLDG_003,AST_0021,25.72,44.54,101.89,2.899,,34,Idle,0,
2026-06-21 07:02:00,SITE_A,BLDG_003,AST_0021,26.83,48.84,101.49,3.445,3.059,31,Idle,0,
2026-06-21 08:01:00,SITE_A,BLDG_003,AST_0021,25.28,45.1,101.51,2.546,3.003,32,Idle,0,
2026-06-21 09:01:00,SITE_A,BLDG_003,AST_0021,24.9,53.2,101.22,3.075,3.835,22,Idle,0,
2026-06-21 10:02:00,SITE_A,BLDG_003,AST_0021,25.23,52.52,101.43,3.121,3.134,19,Idle,0,
2026-06-21 10:57:00,SITE_A,BLDG_003,AST_0021,26.53,,101.71,2.517,3.571,20,Idle,0,
2026-06-21 11:56:00,SITE_A,BLDG_003,AST_0021,26.55,50.67,101.34,2.436,32.14589127093031,25,Idle,0,
2026-06-21 12:56:00,SITE_A,BLDG_003,AST_0021,26.26,53.89,101.27,3.39,2.888,14,Idle,0,
2026-06-21 14:00:00,SITE_A,BLDG_003,AST_0021,25.66,52.11,101.8,2.906,3.53,14,Idle,0,
2026-06-21 14:59:00,SITE_A,BLDG_003,AST_0021,24.86,50.95,100.58,3.046,2.997,16,Idle,0,
2026-06-21 16:01:00,SITE_A,BLDG_003,AST_0021,25.99,47.11,101.56,2.65,2.836,15,Idle,0,
2026-06-21 16:57:00,SITE_A,BLDG_003,AST_0021,26.49,42.14,101.29,2.767,3.13,12,Idle,0,
2026-06-21 18:00:00,SITE_A,BLDG_003,AST_0021,26.81,41.27,101.35,3.367,3.1,14,Idle,0,
2026-06-21 18:56:00,SITE_A,BLDG_003,AST_0021,26.74,39.53,101.92,3.056,3.009,11,Idle,0,
2026-06-21 19:58:00,SITE_A,BLDG_003,AST_0021,26.92,42.54,102.03,2.963,3.495,15,Idle,0,
2026-06-21 20:56:00,SITE_A,BLDG_003,AST_0021,26.68,35.53,101.6,3.0,3.5,17,Idle,0,
2026-06-21 21:57:00,SITE_A,BLDG_003,AST_0021,25.85,43.77,101.86,2.78,2.968,11,Idle,0,
2026-06-21 23:01:00,SITE_A,BLDG_003,AST_0021,26.75,38.83,101.46,3.159,3.289,18,Idle,0,
2026-06-22 00:02:00,SITE_A,BLDG_003,AST_0021,26.05,34.25,100.68,3.137,3.166,20,Idle,0,
2026-06-22 01:04:00,SITE_A,BLDG_003,AST_0021,26.81,35.63,101.69,2.767,3.061,21,Idle,0,
2026-06-22 01:59:00,SITE_A,BLDG_003,AST_0021,26.48,39.21,100.93,2.715,2.96,25,Idle,0,
2026-06-22 03:01:00,SITE_A,BLDG_003,AST_0021,26.2,36.29,101.84,2.982,3.406,24,Idle,0,
2026-06-22 03:57:00,SITE_A,BLDG_003,AST_0021,25.4,43.23,101.65,2.448,3.166,30,Idle,0,
2026-06-22 04:56:00,SITE_A,BLDG_003,AST_0021,26.83,42.28,100.7,2.695,2.962,24,Idle,0,
2026-06-22 06:03:00,SITE_A,BLDG_003,AST_0021,25.16,46.76,101.55,3.235,3.41,32,Idle,0,
2026-06-22 06:59:00,SITE_A,BLDG_003,AST_0021,25.22,44.9,102.02,2.739,3.421,35,Idle,0,
2026-06-22 07:56:00,SITE_A,BLDG_003,AST_0021,24.91,50.62,101.52,3.428,9.142,93,Cooling,0,
2026-06-22 09:04:00,SITE_A,BLDG_003,AST_0021,25.05,49.99,101.13,2.86,9.374,84,Cooling,0,
2026-06-22 09:58:00,SITE_A,BLDG_003,AST_0021,25.97,49.5,100.25,2.449,9.165,86,Cooling,0,
2026-06-22 11:03:00,SITE_A,BLDG_003,AST_0021,25.07,50.39,101.28,3.087,9.638,76,Cooling,0,
2026-06-22 12:02:00,SITE_A,BLDG_003,AST_0021,24.91,53.04,101.65,3.195,9.426,79,Cooling,0,
2026-06-22 13:03:00,SITE_A,BLDG_003,AST_0021,26.48,51.32,101.95,2.771,9.167,76,Cooling,0,
2026-06-22 14:01:00,SITE_A,BLDG_003,AST_0021,26.46,53.12,101.56,,9.517,73,Heating,0,
2026-06-22 14:58:00,SITE_A,BLDG_003,AST_0021,26.75,48.38,101.48,2.943,8.746,71,Heating,0,
2026-06-22 16:04:00,SITE_A,BLDG_003,AST_0021,26.7,53.72,100.7,3.051,9.169,67,Cooling,0,
2026-06-22 16:58:00,SITE_A,BLDG_003,AST_0021,27.31,49.48,101.53,3.25,9.493,68,Cooling,0,
2026-06-22 17:56:00,SITE_A,BLDG_003,AST_0021,26.3,44.63,101.48,3.131,8.968,71,Cooling,0,
2026-06-22 18:57:00,SITE_A,BLDG_003,AST_0021,27.04,46.0,101.2,3.221,9.377,72,Cooling,0,
2026-06-22 20:03:00,SITE_A,BLDG_003,AST_0021,26.38,42.2,101.34,,3.5,16,Idle,0,
2026-06-22 20:58:00,SITE_A,BLDG_003,AST_0021,26.76,47.42,102.05,3.077,3.544,12,Idle,0,
2026-06-22 22:01:00,SITE_A,BLDG_003,AST_0021,26.7,35.47,101.53,3.382,3.767,14,Idle,0,
2026-06-22 23:04:00,SITE_A,BLDG_003,AST_0021,26.63,40.11,101.63,2.826,3.146,17,Idle,0,
2026-06-22 23:59:00,SITE_A,BLDG_003,AST_0021,25.82,35.3,101.59,2.671,3.547,17,Idle,0,
2026-06-23 00:57:00,SITE_A,BLDG_003,AST_0021,26.76,34.83,101.29,2.944,3.015,23,Idle,0,
2026-06-23 02:01:00,SITE_A,BLDG_003,AST_0021,26.19,41.67,100.71,2.783,2.847,26,Idle,0,
2026-06-23 03:02:00,SITE_A,BLDG_003,AST_0021,26.09,37.38,101.74,2.846,3.819,25,Idle,0,
2026-06-23 03:56:00,SITE_A,BLDG_003,AST_0021,25.2,40.17,101.64,2.997,3.55,25,Idle,0,
2026-06-23 04:58:00,SITE_A,BLDG_003,AST_0021,24.65,42.64,101.23,,2.859,36,Idle,0,
2026-06-23 06:04:00,SITE_A,BLDG_003,AST_0021,26.25,38.24,101.2,3.162,3.224,28,Idle,0,
2026-06-23 06:59:00,SITE_A,BLDG_003,AST_0021,25.24,51.67,101.27,2.841,3.201,28,Idle,0,
2026-06-23 07:58:00,SITE_A,BLDG_003,AST_0021,25.69,44.35,101.25,3.095,9.396,86,Cooling,0,
2026-06-23 08:56:00,SITE_A,BLDG_003,AST_0021,24.41,54.26,101.17,2.904,9.362,89,Cooling,0,
2026-06-23 10:03:00,SITE_A,BLDG_003,AST_0021,24.43,53.56,100.93,2.712,9.604,79,Cooling,0,
2026-06-23 11:03:00,SITE_A,BLDG_003,AST_0021,24.84,54.88,101.68,2.728,9.764,80,Heating,0,
2026-06-23 12:00:00,SITE_A,BLDG_003,AST_0021,24.94,51.4,101.63,2.701,9.417,83,Cooling,0,
2026-06-23 13:01:00,SITE_A,BLDG_003,AST_0021,25.82,51.29,101.5,3.132,9.379,80,Cooling,0,
2026-06-23 13:59:00,SITE_A,BLDG_003,AST_0021,25.71,50.82,100.93,2.951,8.968,79,Heating,0,
2026-06-23 15:02:00,SITE_A,BLDG_003,AST_0021,25.97,56.79,101.43,2.739,9.583,72,Heating,0,
2026-06-23 16:00:00,SITE_A,BLDG_003,AST_0021,25.55,50.17,101.38,2.986,8.935,66,Cooling,0,
2026-06-23 16:59:00,SITE_A,BLDG_003,AST_0021,26.49,49.58,101.07,2.968,9.493,76,Cooling,0,
2026-06-23 18:02:00,SITE_A,BLDG_003,AST_0021,26.48,39.68,101.01,2.752,9.252,68,Cooling,0,
2026-06-23 19:02:00,SITE_A,BLDG_003,AST_0021,27.67,40.13,101.73,2.623,9.234,67,Cooling,0,
2026-06-23 20:01:00,SITE_A,BLDG_003,AST_0021,25.79,,101.09,3.0,3.099,13,Idle,0,
2026-06-23 20:56:00,SITE_A,BLDG_003,AST_0021,26.07,39.74,101.44,2.6,3.34,20,Idle,0,
2026-06-23 22:00:00,SITE_A,BLDG_003,AST_0021,27.17,42.84,101.21,2.796,3.175,14,Idle,0,
2026-06-23 22:57:00,SITE_A,BLDG_003,AST_0021,26.24,39.57,101.69,2.766,3.362,19,Idle,0,
2026-06-24 00:00:00,SITE_A,BLDG_003,AST_0021,27.17,37.21,101.05,2.849,3.127,21,Idle,0,
2026-06-24 01:01:00,SITE_A,BLDG_003,AST_0021,26.39,35.75,101.11,3.031,2.998,23,Idle,0,
2026-06-24 02:01:00,SITE_A,BLDG_003,AST_0021,26.03,32.99,101.05,2.468,4.088,22,Idle,0,
2026-06-24 02:59:00,SITE_A,BLDG_003,AST_0021,24.82,40.06,101.71,2.739,3.869,18,Idle,0,
2026-06-24 04:00:00,SITE_A,BLDG_003,AST_0021,26.32,45.84,101.11,2.602,2.905,30,Idle,0,
2026-06-24 04:58:00,SITE_A,BLDG_003,AST_0021,25.63,41.42,100.86,3.326,3.445,31,Idle,0,
2026-06-24 06:01:00,SITE_A,BLDG_003,AST_0021,24.72,51.68,102.14,3.017,3.786,27,Idle,0,
2026-06-24 07:04:00,SITE_A,BLDG_003,AST_0021,24.63,41.78,101.89,2.654,3.189,29,Idle,0,
2026-06-24 07:56:00,SITE_A,BLDG_003,AST_0021,24.36,48.39,100.75,3.223,8.922,89,Cooling,0,
2026-06-24 09:04:00,SITE_A,BLDG_003,AST_0021,23.78,48.56,102.02,3.037,9.246,85,Cooling,0,
2026-06-24 09:59:00,SITE_A,BLDG_003,AST_0021,24.69,56.96,101.9,3.373,9.333,84,Cooling,0,
2026-06-24 10:58:00,SITE_A,BLDG_003,AST_0021,24.34,51.37,100.65,2.828,9.812,82,Cooling,0,
2026-06-24 12:04:00,SITE_A,BLDG_003,AST_0021,26.23,55.07,101.32,2.925,8.72,77,Heating,0,
2026-06-24 13:01:00,SITE_A,BLDG_003,AST_0021,24.72,52.24,101.49,2.758,9.36,75,Cooling,0,
2026-06-24 13:58:00,SITE_A,BLDG_003,AST_0021,26.55,49.54,101.04,3.318,9.05,70,Cooling,0,
2026-06-24 15:03:00,SITE_A,BLDG_003,AST_0021,24.86,52.93,101.59,3.059,9.323,72,Cooling,0,
2026-06-24 15:57:00,SITE_A,BLDG_003,AST_0021,26.0,50.1,100.61,3.107,8.867,71,Heating,0,
2026-06-24 17:00:00,SITE_A,BLDG_003,AST_0021,25.58,50.07,101.38,2.757,9.038,75,Cooling,0,
2026-06-24 18:04:00,SITE_A,BLDG_003,AST_0021,26.2,45.31,102.04,3.211,9.016,78,Cooling,0,
2026-06-24 19:04:00,SITE_A,BLDG_003,AST_0021,26.3,42.03,101.49,3.301,9.268,68,Heating,0,
2026-06-24 19:56:00,SITE_A,BLDG_003,AST_0021,,41.8,101.59,2.842,3.162,10,Idle,0,
2026-06-24 21:02:00,SITE_A,BLDG_003,AST_0021,26.59,47.15,101.18,2.745,3.286,12,Idle,0,
2026-06-24 21:58:00,SITE_A,BLDG_003,AST_0021,26.48,35.35,101.76,3.244,3.343,23,Idle,0,
2026-06-24 23:01:00,SITE_A,BLDG_003,AST_0021,25.82,39.27,101.26,2.961,3.305,26,Idle,0,
2026-06-25 00:02:00,SITE_A,BLDG_003,AST_0021,26.51,42.32,102.26,3.299,3.467,22,Idle,0,
2026-06-25 00:59:00,SITE_A,BLDG_003,AST_0021,26.53,38.51,101.46,3.406,3.12,16,Idle,0,
2026-06-25 02:02:00,SITE_A,BLDG_003,AST_0021,25.07,35.89,101.21,2.928,3.501,29,Idle,0,
2026-06-25 03:01:00,SITE_A,BLDG_003,AST_0021,25.13,35.06,101.24,2.982,2.341,39,Idle,0,
2026-06-25 04:02:00,SITE_A,BLDG_003,AST_0021,24.55,39.86,101.22,3.293,3.557,25,Idle,0,
2026-06-25 05:04:00,SITE_A,BLDG_003,AST_0021,24.73,39.8,101.22,2.894,3.505,27,Idle,0,
2026-06-25 06:01:00,SITE_A,BLDG_003,AST_0021,25.52,46.8,100.19,2.819,3.143,31,Idle,0,
2026-06-25 06:58:00,SITE_A,BLDG_003,AST_0021,22.8,44.72,101.0,2.965,3.201,27,Idle,0,
2026-06-25 08:04:00,SITE_A,BLDG_003,AST_0021,25.03,45.45,101.8,3.245,9.665,84,Cooling,0,
2026-06-25 08:59:00,SITE_A,BLDG_003,AST_0021,24.33,49.22,101.63,2.945,9.438,93,Cooling,0,
2026-06-25 09:57:00,SITE_A,BLDG_003,AST_0021,24.54,49.78,101.4,2.755,9.299,90,Cooling,0,
2026-06-25 10:56:00,SITE_A,BLDG_003,AST_0021,23.96,46.58,101.17,3.057,9.07,84,Cooling,0,
2026-06-25 12:02:00,SITE_A,BLDG_003,AST_0021,24.24,54.03,101.37,2.578,9.225,83,Cooling,0,
2026-06-25 12:59:00,SITE_A,BLDG_003,AST_0021,27.12,59.17,101.26,2.815,9.198,75,Cooling,0,
2026-06-25 14:04:00,SITE_A,BLDG_003,AST_0021,25.72,49.95,100.76,2.866,9.585,75,Cooling,0,
2026-06-25 15:01:00,SITE_A,BLDG_003,AST_0021,25.44,48.35,101.12,2.985,9.225,73,Cooling,0,
2026-06-25 16:01:00,SITE_A,BLDG_003,AST_0021,26.39,44.94,101.73,3.221,9.381,72,Heating,0,
2026-06-25 16:56:00,SITE_A,BLDG_003,AST_0021,27.1,48.87,100.86,3.099,9.149,70,Cooling,0,
2026-06-25 18:01:00,SITE_A,BLDG_003,AST_0021,27.35,43.36,101.8,3.147,8.921,71,Cooling,0,
2026-06-25 18:58:00,SITE_A,BLDG_003,AST_0021,27.41,39.72,100.92,3.201,8.985,71,Cooling,0,
2026-06-25 19:56:00,SITE_A,BLDG_003,AST_0021,26.98,41.38,101.91,2.882,2.884,8,Idle,0,
2026-06-25 20:59:00,SITE_A,BLDG_003,AST_0021,26.76,32.56,101.29,3.219,3.234,16,Idle,0,
2026-06-25 21:58:00,SITE_A,BLDG_003,AST_0021,26.2,43.76,101.35,2.711,2.575,14,Idle,0,
2026-06-25 22:57:00,SITE_A,BLDG_003,AST_0021,25.99,35.12,101.36,2.632,3.718,19,Idle,0,
2026-06-26 00:02:00,SITE_A,BLDG_003,AST_0021,26.17,39.17,101.61,3.003,3.078,17,Idle,0,
2026-06-26 01:00:00,SITE_A,BLDG_003,AST_0021,25.58,33.3,101.49,,2.733,25,Idle,0,
2026-06-26 02:01:00,SITE_A,BLDG_003,AST_0021,25.86,37.3,101.35,3.043,3.56,26,Idle,0,
2026-06-26 02:56:00,SITE_A,BLDG_003,AST_0021,24.66,46.55,101.78,3.238,2.989,23,Idle,0,
2026-06-26 04:04:00,SITE_A,BLDG_003,AST_0021,25.56,34.37,100.8,2.972,3.411,36,Idle,0,
2026-06-26 04:56:00,SITE_A,BLDG_003,AST_0021,25.74,42.69,101.62,3.273,3.372,30,Idle,0,
