building_id,forecast_origin,target_timestamp,horizon,actual,forecast,baseline
BLDG_004,2026-07-27 09:00:00,2026-07-28 04:00:00,19,117.444,111.45702,40.746
BLDG_004,2026-07-27 09:00:00,2026-07-28 05:00:00,20,108.048,112.19109,105.958
BLDG_004,2026-07-27 09:00:00,2026-07-28 06:00:00,21,112.318,110.67899,103.686
BLDG_004,2026-07-27 09:00:00,2026-07-28 07:00:00,22,118.043,111.746895,102.744
BLDG_004,2026-07-27 09:00:00,2026-07-28 08:00:00,23,308.309,316.8706,321.875
BLDG_004,2026-07-27 09:00:00,2026-07-28 09:00:00,24,304.481,302.75476,314.606
BLDG_004,2026-07-27 10:00:00,2026-07-27 11:00:00,1,296.26,302.71677,106.713
BLDG_004,2026-07-27 10:00:00,2026-07-27 12:00:00,2,305.721,304.78632,97.688
BLDG_004,2026-07-27 10:00:00,2026-07-27 13:00:00,3,316.649,301.74805,101.042
BLDG_004,2026-07-27 10:00:00,2026-07-27 14:00:00,4,288.975,299.14047,90.693
BLDG_004,2026-07-27 10:00:00,2026-07-27 15:00:00,5,294.691,296.293,99.57
BLDG_004,2026-07-27 10:00:00,2026-07-27 16:00:00,6,306.314,295.31387,103.692
BLDG_004,2026-07-27 10:00:00,2026-07-27 17:00:00,7,303.572,296.38995,108.068
BLDG_004,2026-07-27 10:00:00,2026-07-27 18:00:00,8,306.43,300.47784,107.49
BLDG_004,2026-07-27 10:00:00,2026-07-27 19:00:00,9,313.649,297.90723,109.74
BLDG_004,2026-07-27 10:00:00,2026-07-27 20:00:00,10,104.516,101.25055,112.181
BLDG_004,2026-07-27 10:00:00,2026-07-27 21:00:00,11,114.333,104.711365,103.621
BLDG_004,2026-07-27 10:00:00,2026-07-27 22:00:00,12,108.368,106.42904,96.777
BLDG_004,2026-07-27 10:00:00,2026-07-27 23:00:00,13,95.995,107.53038,100.971
BLDG_004,2026-07-27 10:00:00,2026-07-28 00:00:00,14,101.511,109.28488,103.414
BLDG_004,2026-07-27 10:00:00,2026-07-28 01:00:00,15,113.592,108.93857,98.616
BLDG_004,2026-07-27 10:00:00,2026-07-28 02:00:00,16,109.535,109.314865,109.939
BLDG_004,2026-07-27 10:00:00,2026-07-28 03:00:00,17,103.724,110.26928,115.407
BLDG_004,2026-07-27 10:00:00,2026-07-28 04:00:00,18,117.444,111.26564,40.746
BLDG_004,2026-07-27 10:00:00,2026-07-28 05:00:00,19,108.048,111.88576,105.958
BLDG_004,2026-07-27 10:00:00,2026-07-28 06:00:00,20,112.318,109.94055,103.686
BLDG_004,2026-07-27 10:00:00,2026-07-28 07:00:00,21,118.043,112.16069,102.744
BLDG_004,2026-07-27 10:00:00,2026-07-28 08:00:00,22,308.309,316.1292,321.875
BLDG_004,2026-07-27 10:00:00,2026-07-28 09:00:00,23,304.481,303.47278,314.606
BLDG_004,2026-07-27 10:00:00,2026-07-28 10:00:00,24,299.532,306.98285,310.864
BLDG_004,2026-07-27 11:00:00,2026-07-27 12:00:00,1,305.721,301.75482,97.688
BLDG_004,2026-07-27 11:00:00,2026-07-27 13:00:00,2,316.649,302.27225,101.042
BLDG_004,2026-07-27 11:00:00,2026-07-27 14:00:00,3,288.975,299.9599,90.693
BLDG_004,2026-07-27 11:00:00,2026-07-27 15:00:00,4,294.691,297.00046,99.57
BLDG_004,2026-07-27 11:00:00,2026-07-27 16:00:00,5,306.314,295.16534,103.692
BLDG_004,2026-07-27 11:00:00,2026-07-27 17:00:00,6,303.572,296.01843,108.068
BLDG_004,2026-07-27 11:00:00,2026-07-27 18:00:00,7,306.43,300.46033,107.49
BLDG_004,2026-07-27 11:00:00,2026-07-27 19:00:00,8,313.649,297.5173,109.74
BLDG_004,2026-07-27 11:00:00,2026-07-27 20:00:00,9,104.516,102.4903,112.181
BLDG_004,2026-07-27 11:00:00,2026-07-27 21:00:00,10,114.333,104.608,103.621
BLDG_004,2026-07-27 11:00:00,2026-07-27 22:00:00,11,108.368,106.47393,96.777
BLDG_004,2026-07-27 11:00:00,2026-07-27 23:00:00,12,95.995,107.74762,100.971
BLDG_004,2026-07-27 11:00:00,2026-07-28 00:00:00,13,101.511,109.53771,103.414
BLDG_004,2026-07-27 11:00:00,2026-07-28 01:00:00,14,113.592,109.057434,98.616
BLDG_004,2026-07-27 11:00:00,2026-07-28 02:00:00,15,109.535,109.25164,109.939
BLDG_004,2026-07-27 11:00:00,2026-07-28 03:00:00,16,103.724,110.0649,115.407
BLDG_004,2026-07-27 11:00:00,2026-07-28 04:00:00,17,117.444,110.97201,40.746
BLDG_004,2026-07-27 11:00:00,2026-07-28 05:00:00,18,108.048,111.54034,105.958
BLDG_004,2026-07-27 11:00:00,2026-07-28 06:00:00,19,112.318,109.4141,103.686
BLDG_004,2026-07-27 11:00:00,2026-07-28 07:00:00,20,118.043,112.74304,102.744
BLDG_004,2026-07-27 11:00:00,2026-07-28 08:00:00,21,308.309,315.12122,321.875
BLDG_004,2026-07-27 11:00:00,2026-07-28 09:00:00,22,304.481,303.83377,314.606
BLDG_004,2026-07-27 11:00:00,2026-07-28 10:00:00,23,299.532,306.3337,310.864
BLDG_004,2026-07-27 11:00:00,2026-07-28 11:00:00,24,298.637,310.02426,296.26
BLDG_004,2026-07-27 12:00:00,2026-07-27 13:00:00,1,316.649,297.81448,101.042
BLDG_004,2026-07-27 12:00:00,2026-07-27 14:00:00,2,288.975,299.2139,90.693
BLDG_004,2026-07-27 12:00:00,2026-07-27 15:00:00,3,294.691,298.23993,99.57
BLDG_004,2026-07-27 12:00:00,2026-07-27 16:00:00,4,306.314,296.01556,103.692
BLDG_004,2026-07-27 12:00:00,2026-07-27 17:00:00,5,303.572,296.18973,108.068
BLDG_004,2026-07-27 12:00:00,2026-07-27 18:00:00,6,306.43,300.56744,107.49
BLDG_004,2026-07-27 12:00:00,2026-07-27 19:00:00,7,313.649,296.19528,109.74
BLDG_004,2026-07-27 12:00:00,2026-07-27 20:00:00,8,104.516,103.49669,112.181
BLDG_004,2026-07-27 12:00:00,2026-07-27 21:00:00,9,114.333,104.34619,103.621
BLDG_004,2026-07-27 12:00:00,2026-07-27 22:00:00,10,108.368,106.4814,96.777
BLDG_004,2026-07-27 12:00:00,2026-07-27 23:00:00,11,95.995,107.923416,100.971
BLDG_004,2026-07-27 12:00:00,2026-07-28 00:00:00,12,101.511,109.75392,103.414
BLDG_004,2026-07-27 12:00:00,2026-07-28 01:00:00,13,113.592,109.14982,98.616
BLDG_004,2026-07-27 12:00:00,2026-07-28 02:00:00,14,109.535,109.17465,109.939
BLDG_004,2026-07-27 12:00:00,2026-07-28 03:00:00,15,103.724,109.86729,115.407
BLDG_004,2026-07-27 12:00:00,2026-07-28 04:00:00,16,117.444,110.71825,40.746
BLDG_004,2026-07-27 12:00:00,2026-07-28 05:00:00,17,108.048,111.298096,105.958
BLDG_004,2026-07-27 12:00:00,2026-07-28 06:00:00,18,112.318,109.142456,103.686
BLDG_004,2026-07-27 12:00:00,2026-07-28 07:00:00,19,118.043,113.50388,102.744
BLDG_004,2026-07-27 12:00:00,2026-07-28 08:00:00,20,308.309,314.5115,321.875
BLDG_004,2026-07-27 12:00:00,2026-07-28 09:00:00,21,304.481,304.0597,314.606
BLDG_004,2026-07-27 12:00:00,2026-07-28 10:00:00,22,299.532,305.7201,310.864
BLDG_004,2026-07-27 12:00:00,2026-07-28 11:00:00,23,298.637,309.2537,296.26
BLDG_004,2026-07-27 12:00:00,2026-07-28 12:00:00,24,299.74,307.113,305.721
BLDG_004,2026-07-27 13:00:00,2026-07-27 14:00:00,1,288.975,293.73904,90.693
BLDG_004,2026-07-27 13:00:00,2026-07-27 15:00:00,2,294.691,297.0622,99.57
BLDG_004,2026-07-27 13:00:00,2026-07-27 16:00:00,3,306.314,297.7465,103.692
BLDG_004,2026-07-27 13:00:00,2026-07-27 17:00:00,4,303.572,297.36685,108.068
BLDG_004,2026-07-27 13:00:00,2026-07-27 18:00:00,5,306.43,300.99808,107.49
BLDG_004,2026-07-27 13:00:00,2026-07-27 19:00:00,6,313.649,294.73627,109.74
BLDG_004,2026-07-27 13:00:00,2026-07-27 20:00:00,7,104.516,105.015175,112.181
BLDG_004,2026-07-27 13:00:00,2026-07-27 21:00:00,8,114.333,104.26488,103.621
BLDG_004,2026-07-27 13:00:00,2026-07-27 22:00:00,9,108.368,106.58042,96.777
BLDG_004,2026-07-27 13:00:00,2026-07-27 23:00:00,10,95.995,108.15984,100.971
BLDG_004,2026-07-27 13:00:00,2026-07-28 00:00:00,11,101.511,110.004654,103.414
BLDG_004,2026-07-27 13:00:00,2026-07-28 01:00:00,12,113.592,109.24499,98.616
BLDG_004,2026-07-27 13:00:00,2026-07-28 02:00:00,13,109.535,109.10566,109.939
BLDG_004,2026-07-27 13:00:00,2026-07-28 03:00:00,14,103.724,109.71226,115.407
BLDG_004,2026-07-27 13:00:00,2026-07-28 04:00:00,15,117.444,110.56423,40.746
BLDG_004,2026-07-27 13:00:00,2026-07-28 05:00:00,16,108.048,111.242386,105.958
BLDG_004,2026-07-27 13:00:00,2026-07-28 06:00:00,17,112.318,109.19418,103.686
BLDG_004,2026-07-27 13:00:00,2026-07-28 07:00:00,18,118.043,114.330376,102.744
BLDG_004,2026-07-27 13:00:00,2026-07-28 08:00:00,19,308.309,314.06946,321.875
BLDG_004,2026-07-27 13:00:00,2026-07-28 09:00:00,20,304.481,304.11697,314.606
BLDG_004,2026-07-27 13:00:00,2026-07-28 10:00:00,21,299.532,305.22363,310.864
BLDG_004,2026-07-27 13:00:00,2026-07-28 11:00:00,22,298.637,308.43692,296.26
BLDG_004,2026-07-27 13:00:00,2026-07-28 12:00:00,23,299.74,306.09976,305.721
BLDG_004,2026-07-27 13:00:00,2026-07-28 13:00:00,24,320.669,303.73178,316.649
BLDG_004,2026-07-27 14:00:00,2026-07-27 15:00:00,1,294.691,290.39233,99.57
BLDG_004,2026-07-27 14:00:00,2026-07-27 16:00:00,2,306.314,296.30963,103.692
BLDG_004,2026-07-27 14:00:00,2026-07-27 17:00:00,3,303.572,299.12338,108.068
BLDG_004,2026-07-27 14:00:00,2026-07-27 18:00:00,4,306.43,301.91544,107.49
BLDG_004,2026-07-27 14:00:00,2026-07-27 19:00:00,5,313.649,294.37955,109.74
BLDG_004,2026-07-27 14:00:00,2026-07-27 20:00:00,6,104.516,107.79341,112.181
BLDG_004,2026-07-27 14:00:00,2026-07-27 21:00:00,7,114.333,104.23928,103.621
BLDG_004,2026-07-27 14:00:00,2026-07-27 22:00:00,8,108.368,106.304955,96.777
BLDG_004,2026-07-27 14:00:00,2026-07-27 23:00:00,9,95.995,107.972626,100.971
BLDG_004,2026-07-27 14:00:00,2026-07-28 00:00:00,10,101.511,109.81818,103.414
BLDG_004,2026-07-27 14:00:00,2026-07-28 01:00:00,11,113.592,108.89204,98.616
BLDG_004,2026-07-27 14:00:00,2026-07-28 02:00:00,12,109.535,108.63236,109.939
BLDG_004,2026-07-27 14:00:00,2026-07-28 03:00:00,13,103.724,109.22813,115.407
BLDG_004,2026-07-27 14:00:00,2026-07-28 04:00:00,14,117.444,110.16764,40.746
BLDG_004,2026-07-27 14:00:00,2026-07-28 05:00:00,15,108.048,111.01671,105.958
BLDG_004,2026-07-27 14:00:00,2026-07-28 06:00:00,16,112.318,109.02148,103.686
BLDG_004,2026-07-27 14:00:00,2026-07-28 07:00:00,17,118.043,114.89239,102.744
BLDG_004,2026-07-27 14:00:00,2026-07-28 08:00:00,18,308.309,314.11505,321.875
BLDG_004,2026-07-27 14:00:00,2026-07-28 09:00:00,19,304.481,303.55154,314.606
BLDG_004,2026-07-27 14:00:00,2026-07-28 10:00:00,20,299.532,305.03894,310.864
BLDG_004,2026-07-27 14:00:00,2026-07-28 11:00:00,21,298.637,307.8507,296.26
BLDG_004,2026-07-27 14:00:00,2026-07-28 12:00:00,22,299.74,305.34756,305.721
BLDG_004,2026-07-27 14:00:00,2026-07-28 13:00:00,23,320.669,302.9477,316.649
BLDG_004,2026-07-27 14:00:00,2026-07-28 14:00:00,24,305.365,300.78424,288.975
BLDG_004,2026-07-27 15:00:00,2026-07-27 16:00:00,1,306.314,292.45737,103.692
BLDG_004,2026-07-27 15:00:00,2026-07-27 17:00:00,2,303.572,298.99225,108.068
BLDG_004,2026-07-27 15:00:00,2026-07-27 18:00:00,3,306.43,303.42395,107.49
BLDG_004,2026-07-27 15:00:00,2026-07-27 19:00:00,4,313.649,294.02228,109.74
BLDG_004,2026-07-27 15:00:00,2026-07-27 20:00:00,5,104.516,109.875824,112.181
BLDG_004,2026-07-27 15:00:00,2026-07-27 21:00:00,6,114.333,104.841995,103.621
BLDG_004,2026-07-27 15:00:00,2026-07-27 22:00:00,7,108.368,106.40743,96.777
BLDG_004,2026-07-27 15:00:00,2026-07-27 23:00:00,8,95.995,107.871826,100.971
BLDG_004,2026-07-27 15:00:00,2026-07-28 00:00:00,9,101.511,109.531944,103.414
BLDG_004,2026-07-27 15:00:00,2026-07-28 01:00:00,10,113.592,108.366005,98.616
BLDG_004,2026-07-27 15:00:00,2026-07-28 02:00:00,11,109.535,108.07356,109.939
BLDG_004,2026-07-27 15:00:00,2026-07-28 03:00:00,12,103.724,108.77643,115.407
BLDG_004,2026-07-27 15:00:00,2026-07-28 04:00:00,13,117.444,109.89764,40.746
BLDG_004,2026-07-27 15:00:00,2026-07-28 05:00:00,14,108.048,110.959435,105.958
BLDG_004,2026-07-27 15:00:00,2026-07-28 06:00:00,15,112.318,108.88706,103.686
BLDG_004,2026-07-27 15:00:00,2026-07-28 07:00:00,16,118.043,113.69719,102.744
BLDG_004,2026-07-27 15:00:00,2026-07-28 08:00:00,17,308.309,313.91348,321.875
BLDG_004,2026-07-27 15:00:00,2026-07-28 09:00:00,18,304.481,302.8766,314.606
BLDG_004,2026-07-27 15:00:00,2026-07-28 10:00:00,19,299.532,305.331,310.864
BLDG_004,2026-07-27 15:00:00,2026-07-28 11:00:00,20,298.637,307.57092,296.26
BLDG_004,2026-07-27 15:00:00,2026-07-28 12:00:00,21,299.74,304.84875,305.721
BLDG_004,2026-07-27 15:00:00,2026-07-28 13:00:00,22,320.669,302.37027,316.649
BLDG_004,2026-07-27 15:00:00,2026-07-28 14:00:00,23,305.365,300.15167,288.975
BLDG_004,2026-07-27 15:00:00,2026-07-28 15:00:00,24,309.594,298.9387,294.691
BLDG_004,2026-07-27 16:00:00,2026-07-27 17:00:00,1,303.572,302.59995,108.068
BLDG_004,2026-07-27 16:00:00,2026-07-27 18:00:00,2,306.43,304.02637,107.49
BLDG_004,2026-07-27 16:00:00,2026-07-27 19:00:00,3,313.649,292.57068,109.74
BLDG_004,2026-07-27 16:00:00,2026-07-27 20:00:00,4,104.516,109.28465,112.181
BLDG_004,2026-07-27 16:00:00,2026-07-27 21:00:00,5,114.333,106.50868,103.621
BLDG_004,2026-07-27 16:00:00,2026-07-27 22:00:00,6,108.368,107.26456,96.777
BLDG_004,2026-07-27 16:00:00,2026-07-27 23:00:00,7,95.995,107.88129,100.971
BLDG_004,2026-07-27 16:00:00,2026-07-28 00:00:00,8,101.511,109.07232,103.414
BLDG_004,2026-07-27 16:00:00,2026-07-28 01:00:00,9,113.592,107.67215,98.616
BLDG_004,2026-07-27 16:00:00,2026-07-28 02:00:00,10,109.535,107.56448,109.939
BLDG_004,2026-07-27 16:00:00,2026-07-28 03:00:00,11,103.724,108.56906,115.407
BLDG_004,2026-07-27 16:00:00,2026-07-28 04:00:00,12,117.444,110.03606,40.746
BLDG_004,2026-07-27 16:00:00,2026-07-28 05:00:00,13,108.048,111.43033,105.958
BLDG_004,2026-07-27 16:00:00,2026-07-28 06:00:00,14,112.318,109.129524,103.686
BLDG_004,2026-07-27 16:00:00,2026-07-28 07:00:00,15,118.043,112.19798,102.744
BLDG_004,2026-07-27 16:00:00,2026-07-28 08:00:00,16,308.309,315.99277,321.875
BLDG_004,2026-07-27 16:00:00,2026-07-28 09:00:00,17,304.481,302.925,314.606
BLDG_004,2026-07-27 16:00:00,2026-07-28 10:00:00,18,299.532,306.44498,310.864
BLDG_004,2026-07-27 16:00:00,2026-07-28 11:00:00,19,298.637,308.15732,296.26
BLDG_004,2026-07-27 16:00:00,2026-07-28 12:00:00,20,299.74,305.08295,305.721
BLDG_004,2026-07-27 16:00:00,2026-07-28 13:00:00,21,320.669,302.55704,316.649
BLDG_004,2026-07-27 16:00:00,2026-07-28 14:00:00,22,305.365,300.2147,288.975
BLDG_004,2026-07-27 16:00:00,2026-07-28 15:00:00,23,309.594,298.63492,294.691
BLDG_004,2026-07-27 16:00:00,2026-07-28 16:00:00,24,302.817,298.53824,306.314
BLDG_004,2026-07-27 17:00:00,2026-07-27 18:00:00,1,306.43,312.9463,107.49
BLDG_004,2026-07-27 17:00:00,2026-07-27 19:00:00,2,313.649,287.23605,109.74
BLDG_004,2026-07-27 17:00:00,2026-07-27 20:00:00,3,104.516,107.71999,112.181
BLDG_004,2026-07-27 17:00:00,2026-07-27 21:00:00,4,114.333,107.94489,103.621
BLDG_004,2026-07-27 17:00:00,2026-07-27 22:00:00,5,108.368,107.922226,96.777
BLDG_004,2026-07-27 17:00:00,2026-07-27 23:00:00,6,95.995,107.345634,100.971
BLDG_004,2026-07-27 17:00:00,2026-07-28 00:00:00,7,101.511,108.12535,103.414
BLDG_004,2026-07-27 17:00:00,2026-07-28 01:00:00,8,113.592,106.7294,98.616
BLDG_004,2026-07-27 17:00:00,2026-07-28 02:00:00,9,109.535,107.114944,109.939
BLDG_004,2026-07-27 17:00:00,2026-07-28 03:00:00,10,103.724,108.62488,115.407
BLDG_004,2026-07-27 17:00:00,2026-07-28 04:00:00,11,117.444,110.60544,40.746
BLDG_004,2026-07-27 17:00:00,2026-07-28 05:00:00,12,108.048,112.54566,105.958
BLDG_004,2026-07-27 17:00:00,2026-07-28 06:00:00,13,112.318,110.34435,103.686
BLDG_004,2026-07-27 17:00:00,2026-07-28 07:00:00,14,118.043,114.357315,102.744
BLDG_004,2026-07-27 17:00:00,2026-07-28 08:00:00,15,308.309,321.68634,321.875
BLDG_004,2026-07-27 17:00:00,2026-07-28 09:00:00,16,304.481,304.0802,314.606
BLDG_004,2026-07-27 17:00:00,2026-07-28 10:00:00,17,299.532,307.58344,310.864
BLDG_004,2026-07-27 17:00:00,2026-07-28 11:00:00,18,298.637,309.80185,296.26
BLDG_004,2026-07-27 17:00:00,2026-07-28 12:00:00,19,299.74,306.73547,305.721
BLDG_004,2026-07-27 17:00:00,2026-07-28 13:00:00,20,320.669,304.52066,316.649
BLDG_004,2026-07-27 17:00:00,2026-07-28 14:00:00,21,305.365,302.2883,288.975
BLDG_004,2026-07-27 17:00:00,2026-07-28 15:00:00,22,309.594,300.36798,294.691
BLDG_004,2026-07-27 17:00:00,2026-07-28 16:00:00,23,302.817,299.08984,306.314
BLDG_004,2026-07-27 17:00:00,2026-07-28 17:00:00,24,305.24,299.4339,303.572
BLDG_004,2026-07-27 18:00:00,2026-07-27 19:00:00,1,313.649,278.95023,109.74
BLDG_004,2026-07-27 18:00:00,2026-07-27 20:00:00,2,104.516,121.92327,112.181
BLDG_004,2026-07-27 18:00:00,2026-07-27 21:00:00,3,114.333,104.18674,103.621
BLDG_004,2026-07-27 18:00:00,2026-07-27 22:00:00,4,108.368,105.68143,96.777
BLDG_004,2026-07-27 18:00:00,2026-07-27 23:00:00,5,95.995,105.890755,100.971
BLDG_004,2026-07-27 18:00:00,2026-07-28 00:00:00,6,101.511,106.77024,103.414
BLDG_004,2026-07-27 18:00:00,2026-07-28 01:00:00,7,113.592,105.993546,98.616
BLDG_004,2026-07-27 18:00:00,2026-07-28 02:00:00,8,109.535,107.18704,109.939
BLDG_004,2026-07-27 18:00:00,2026-07-28 03:00:00,9,103.724,109.12235,115.407
BLDG_004,2026-07-27 18:00:00,2026-07-28 04:00:00,10,117.444,111.06326,40.746
BLDG_004,2026-07-27 18:00:00,2026-07-28 05:00:00,11,108.048,112.734825,105.958
BLDG_004,2026-07-27 18:00:00,2026-07-28 06:00:00,12,112.318,110.71056,103.686
BLDG_004,2026-07-27 18:00:00,2026-07-28 07:00:00,13,118.043,117.140915,102.744
BLDG_004,2026-07-27 18:00:00,2026-07-28 08:00:00,14,308.309,322.49857,321.875
BLDG_004,2026-07-27 18:00:00,2026-07-28 09:00:00,15,304.481,303.31253,314.606
BLDG_004,2026-07-27 18:00:00,2026-07-28 10:00:00,16,299.532,307.0844,310.864
BLDG_004,2026-07-27 18:00:00,2026-07-28 11:00:00,17,298.637,309.2857,296.26
BLDG_004,2026-07-27 18:00:00,2026-07-28 12:00:00,18,299.74,307.45288,305.721
BLDG_004,2026-07-27 18:00:00,2026-07-28 13:00:00,19,320.669,306.07553,316.649
BLDG_004,2026-07-27 18:00:00,2026-07-28 14:00:00,20,305.365,304.07568,288.975
BLDG_004,2026-07-27 18:00:00,2026-07-28 15:00:00,21,309.594,301.88632,294.691
BLDG_004,2026-07-27 18:00:00,2026-07-28 16:00:00,22,302.817,299.6759,306.314
BLDG_004,2026-07-27 18:00:00,2026-07-28 17:00:00,23,305.24,298.02286,303.572
BLDG_004,2026-07-27 18:00:00,2026-07-28 18:00:00,24,303.667,298.2902,306.43
BLDG_004,2026-07-27 19:00:00,2026-07-27 20:00:00,1,104.516,123.47313,112.181
BLDG_004,2026-07-27 19:00:00,2026-07-27 21:00:00,2,114.333,106.05022,103.621
BLDG_004,2026-07-27 19:00:00,2026-07-27 22:00:00,3,108.368,106.166885,96.777
BLDG_004,2026-07-27 19:00:00,2026-07-27 23:00:00,4,95.995,105.68753,100.971
BLDG_004,2026-07-27 19:00:00,2026-07-28 00:00:00,5,101.511,106.630844,103.414
BLDG_004,2026-07-27 19:00:00,2026-07-28 01:00:00,6,113.592,106.7517,98.616
BLDG_004,2026-07-27 19:00:00,2026-07-28 02:00:00,7,109.535,107.87717,109.939
BLDG_004,2026-07-27 19:00:00,2026-07-28 03:00:00,8,103.724,109.110725,115.407
BLDG_004,2026-07-27 19:00:00,2026-07-28 04:00:00,9,117.444,110.070206,40.746
BLDG_004,2026-07-27 19:00:00,2026-07-28 05:00:00,10,108.048,111.03803,105.958
BLDG_004,2026-07-27 19:00:00,2026-07-28 06:00:00,11,112.318,110.511986,103.686
BLDG_004,2026-07-27 19:00:00,2026-07-28 07:00:00,12,118.043,117.63495,102.744
BLDG_004,2026-07-27 19:00:00,2026-07-28 08:00:00,13,308.309,326.5788,321.875
BLDG_004,2026-07-27 19:00:00,2026-07-28 09:00:00,14,304.481,303.3997,314.606
BLDG_004,2026-07-27 19:00:00,2026-07-28 10:00:00,15,299.532,303.5059,310.864
BLDG_004,2026-07-27 19:00:00,2026-07-28 11:00:00,16,298.637,306.74442,296.26
BLDG_004,2026-07-27 19:00:00,2026-07-28 12:00:00,17,299.74,304.75867,305.721
BLDG_004,2026-07-27 19:00:00,2026-07-28 13:00:00,18,320.669,303.7989,316.649
BLDG_004,2026-07-27 19:00:00,2026-07-28 14:00:00,19,305.365,302.29346,288.975
BLDG_004,2026-07-27 19:00:00,2026-07-28 15:00:00,20,309.594,300.61182,294.691
BLDG_004,2026-07-27 19:00:00,2026-07-28 16:00:00,21,302.817,298.99203,306.314
BLDG_004,2026-07-27 19:00:00,2026-07-28 17:00:00,22,305.24,297.7518,303.572
BLDG_004,2026-07-27 19:00:00,2026-07-28 18:00:00,23,303.667,297.4514,306.43
BLDG_004,2026-07-27 19:00:00,2026-07-28 19:00:00,24,306.624,299.67245,313.649
BLDG_004,2026-07-27 20:00:00,2026-07-27 21:00:00,1,114.333,101.39097,103.621
BLDG_004,2026-07-27 20:00:00,2026-07-27 22:00:00,2,108.368,105.74827,96.777
BLDG_004,2026-07-27 20:00:00,2026-07-27 23:00:00,3,95.995,107.67143,100.971
BLDG_004,2026-07-27 20:00:00,2026-07-28 00:00:00,4,101.511,107.38664,103.414
BLDG_004,2026-07-27 20:00:00,2026-07-28 01:00:00,5,113.592,106.92187,98.616
BLDG_004,2026-07-27 20:00:00,2026-07-28 02:00:00,6,109.535,107.96929,109.939
BLDG_004,2026-07-27 20:00:00,2026-07-28 03:00:00,7,103.724,109.62812,115.407
BLDG_004,2026-07-27 20:00:00,2026-07-28 04:00:00,8,117.444,111.135254,40.746
BLDG_004,2026-07-27 20:00:00,2026-07-28 05:00:00,9,108.048,112.05035,105.958
BLDG_004,2026-07-27 20:00:00,2026-07-28 06:00:00,10,112.318,109.490746,103.686
BLDG_004,2026-07-27 20:00:00,2026-07-28 07:00:00,11,118.043,117.037254,102.744
BLDG_004,2026-07-27 20:00:00,2026-07-28 08:00:00,12,308.309,320.99002,321.875
BLDG_004,2026-07-27 20:00:00,2026-07-28 09:00:00,13,304.481,300.6445,314.606
BLDG_004,2026-07-27 20:00:00,2026-07-28 10:00:00,14,299.532,303.7754,310.864
BLDG_004,2026-07-27 20:00:00,2026-07-28 11:00:00,15,298.637,308.7663,296.26
BLDG_004,2026-07-27 20:00:00,2026-07-28 12:00:00,16,299.74,304.86984,305.721
BLDG_004,2026-07-27 20:00:00,2026-07-28 13:00:00,17,320.669,302.47528,316.649
BLDG_004,2026-07-27 20:00:00,2026-07-28 14:00:00,18,305.365,300.7173,288.975
BLDG_004,2026-07-27 20:00:00,2026-07-28 15:00:00,19,309.594,299.72507,294.691
BLDG_004,2026-07-27 20:00:00,2026-07-28 16:00:00,20,302.817,299.46082,306.314
BLDG_004,2026-07-27 20:00:00,2026-07-28 17:00:00,21,305.24,299.56055,303.572
BLDG_004,2026-07-27 20:00:00,2026-07-28 18:00:00,22,303.667,299.5428,306.43
BLDG_004,2026-07-27 20:00:00,2026-07-28 19:00:00,23,306.624,294.65613,313.649
BLDG_004,2026-07-27 20:00:00,2026-07-28 20:00:00,24,109.27,105.366394,104.516
BLDG_004,2026-07-27 21:00:00,2026-07-27 22:00:00,1,108.368,113.018425,96.777
BLDG_004,2026-07-27 21:00:00,2026-07-27 23:00:00,2,95.995,106.87591,100.971
BLDG_004,2026-07-27 21:00:00,2026-07-28 00:00:00,3,101.511,109.45015,103.414
BLDG_004,2026-07-27 21:00:00,2026-07-28 01:00:00,4,113.592,107.95766,98.616
BLDG_004,2026-07-27 21:00:00,2026-07-28 02:00:00,5,109.535,108.00221,109.939
BLDG_004,2026-07-27 21:00:00,2026-07-28 03:00:00,6,103.724,109.3848,115.407
BLDG_004,2026-07-27 21:00:00,2026-07-28 04:00:00,7,117.444,110.98014,40.746
BLDG_004,2026-07-27 21:00:00,2026-07-28 05:00:00,8,108.048,112.07356,105.958
BLDG_004,2026-07-27 21:00:00,2026-07-28 06:00:00,9,112.318,110.27801,103.686
BLDG_004,2026-07-27 21:00:00,2026-07-28 07:00:00,10,118.043,115.953705,102.744
BLDG_004,2026-07-27 21:00:00,2026-07-28 08:00:00,11,308.309,320.97974,321.875
BLDG_004,2026-07-27 21:00:00,2026-07-28 09:00:00,12,304.481,303.70728,314.606
BLDG_004,2026-07-27 21:00:00,2026-07-28 10:00:00,13,299.532,305.05606,310.864
BLDG_004,2026-07-27 21:00:00,2026-07-28 11:00:00,14,298.637,308.7991,296.26
BLDG_004,2026-07-27 21:00:00,2026-07-28 12:00:00,15,299.74,304.71582,305.721
BLDG_004,2026-07-27 21:00:00,2026-07-28 13:00:00,16,320.669,302.19568,316.649
BLDG_004,2026-07-27 21:00:00,2026-07-28 14:00:00,17,305.365,300.49396,288.975
BLDG_004,2026-07-27 21:00:00,2026-07-28 15:00:00,18,309.594,299.66867,294.691
BLDG_004,2026-07-27 21:00:00,2026-07-28 16:00:00,19,302.817,299.7022,306.314
BLDG_004,2026-07-27 21:00:00,2026-07-28 17:00:00,20,305.24,300.37134,303.572
BLDG_004,2026-07-27 21:00:00,2026-07-28 18:00:00,21,303.667,301.71597,306.43
